/a/[/r/Antonym/,/c/af/dogtertjie/n/,"/c/af/seuntjie/]	/r/Antonym	/c/af/dogtertjie/n	/c/af/seuntjie	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/af/geag/a/,"/c/af/ongeag/]	/r/Antonym	/c/af/geag/a	/c/af/ongeag	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/af/gelukkig/a/,"/c/af/ongelukkig/]	/r/Antonym	/c/af/gelukkig/a	/c/af/ongelukkig	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/af/hoog/a/,"/c/af/laag/]	/r/Antonym	/c/af/hoog/a	/c/af/laag	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/af/iemand/n/,"/c/af/niemand/]	/r/Antonym	/c/af/iemand/n	/c/af/niemand	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/af/ingaan/v/,"/c/af/uitgaan/]	/r/Antonym	/c/af/ingaan/v	/c/af/uitgaan	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/af/laag/a/,"/c/af/hoog/]	/r/Antonym	/c/af/laag/a	/c/af/hoog	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/af/ma/n/,"/c/af/pa/]	/r/Antonym	/c/af/ma/n	/c/af/pa	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/af/maere/n/,"/c/af/vette/]	/r/Antonym	/c/af/maere/n	/c/af/vette	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/af/moedertaalspreker/n/,"/c/af/nie_moedertaalspreker/]	/r/Antonym	/c/af/moedertaalspreker/n	/c/af/nie_moedertaalspreker	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/af/nie_moedertaalspreker/n/,"/c/af/moedertaalspreker/]	/r/Antonym	/c/af/nie_moedertaalspreker/n	/c/af/moedertaalspreker	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/af/nêrens/r/,"/c/af/oral/]	/r/Antonym	/c/af/nêrens/r	/c/af/oral	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/af/ongeag/a/,"/c/af/geag/]	/r/Antonym	/c/af/ongeag/a	/c/af/geag	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/af/ongelukkig/a/,"/c/af/gelukkig/]	/r/Antonym	/c/af/ongelukkig/a	/c/af/gelukkig	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/af/opgaan/v/,"/c/af/afgaan/]	/r/Antonym	/c/af/opgaan/v	/c/af/afgaan	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/af/opgaan/v/,"/c/af/ondergaan/]	/r/Antonym	/c/af/opgaan/v	/c/af/ondergaan	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/af/opkom/v/,"/c/af/neerkom/]	/r/Antonym	/c/af/opkom/v	/c/af/neerkom	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/af/opkom/v/,"/c/af/ondergaan/]	/r/Antonym	/c/af/opkom/v	/c/af/ondergaan	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/af/pa/n/,"/c/af/ma/]	/r/Antonym	/c/af/pa/n	/c/af/ma	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/af/sagteware/n/,"/c/af/hardeware/]	/r/Antonym	/c/af/sagteware/n	/c/af/hardeware	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/af/seuntjie/n/,"/c/af/dogtertjie/]	/r/Antonym	/c/af/seuntjie/n	/c/af/dogtertjie	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/af/skadelik/a/,"/c/af/onskadelik/]	/r/Antonym	/c/af/skadelik/a	/c/af/onskadelik	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/af/skadelik/a/,"/c/af/skadeloos/]	/r/Antonym	/c/af/skadelik/a	/c/af/skadeloos	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/af/swart/a/,"/c/af/blank/]	/r/Antonym	/c/af/swart/a	/c/af/blank	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/af/uitgaan/v/,"/c/af/ingaan/]	/r/Antonym	/c/af/uitgaan/v	/c/af/ingaan	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/aberendlic/a/,"/c/ang/unaberendlic/]	/r/Antonym	/c/ang/aberendlic/a	/c/ang/unaberendlic	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/acumendlic/a/,"/c/ang/unacumendlic/]	/r/Antonym	/c/ang/acumendlic/a	/c/ang/unacumendlic	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/aþeodan/v/,"/c/ang/anlæcan/]	/r/Antonym	/c/ang/aþeodan/v	/c/ang/anlæcan	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/aþeodan/v/,"/c/ang/gadrian/]	/r/Antonym	/c/ang/aþeodan/v	/c/ang/gadrian	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/aþeodan/v/,"/c/ang/geferlæcan/]	/r/Antonym	/c/ang/aþeodan/v	/c/ang/geferlæcan	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/aþeodan/v/,"/c/ang/gegadrian/]	/r/Antonym	/c/ang/aþeodan/v	/c/ang/gegadrian	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/aþeodan/v/,"/c/ang/gelogian/]	/r/Antonym	/c/ang/aþeodan/v	/c/ang/gelogian	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/aþeodan/v/,"/c/ang/gesamnian/]	/r/Antonym	/c/ang/aþeodan/v	/c/ang/gesamnian	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/aþeodan/v/,"/c/ang/samnian/]	/r/Antonym	/c/ang/aþeodan/v	/c/ang/samnian	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/aþeodan/v/,"/c/ang/tosamnian/]	/r/Antonym	/c/ang/aþeodan/v	/c/ang/tosamnian	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/aþeodan/v/,"/c/ang/þeodan/]	/r/Antonym	/c/ang/aþeodan/v	/c/ang/þeodan	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/bryce/a/wikt/en_2/,"/c/ang/unbryce/]	/r/Antonym	/c/ang/bryce/a/wikt/en_2	/c/ang/unbryce	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/ceorlboren/a/,"/c/ang/þegenboren/]	/r/Antonym	/c/ang/ceorlboren/a	/c/ang/þegenboren	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/ceorlian/v/,"/c/ang/totwæman/]	/r/Antonym	/c/ang/ceorlian/v	/c/ang/totwæman	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/cræftlic/a/,"/c/ang/gecyndelic/]	/r/Antonym	/c/ang/cræftlic/a	/c/ang/gecyndelic	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/eorl/n/,"/c/ang/hlæfdige/]	/r/Antonym	/c/ang/eorl/n	/c/ang/hlæfdige	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/fiþerbære/a/,"/c/ang/fiþerleas/]	/r/Antonym	/c/ang/fiþerbære/a	/c/ang/fiþerleas	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/gastlice/r/,"/c/ang/lichamlice/]	/r/Antonym	/c/ang/gastlice/r	/c/ang/lichamlice	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/gea/r/,"/c/ang/nese/]	/r/Antonym	/c/ang/gea/r	/c/ang/nese	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/gecyndelic/a/,"/c/ang/cræftlic/]	/r/Antonym	/c/ang/gecyndelic/a	/c/ang/cræftlic	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/gecyndelic/a/,"/c/ang/uncynde/]	/r/Antonym	/c/ang/gecyndelic/a	/c/ang/uncynde	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/gecyndelic/a/,"/c/ang/ungecynde/]	/r/Antonym	/c/ang/gecyndelic/a	/c/ang/ungecynde	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/gecyndelic/a/,"/c/ang/ungecyndelic/]	/r/Antonym	/c/ang/gecyndelic/a	/c/ang/ungecyndelic	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/geferlæcan/v/,"/c/ang/adælan/]	/r/Antonym	/c/ang/geferlæcan/v	/c/ang/adælan	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/geferlæcan/v/,"/c/ang/asceadan/]	/r/Antonym	/c/ang/geferlæcan/v	/c/ang/asceadan	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/geferlæcan/v/,"/c/ang/aþeodan/]	/r/Antonym	/c/ang/geferlæcan/v	/c/ang/aþeodan	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/geferlæcan/v/,"/c/ang/getwæfan/]	/r/Antonym	/c/ang/geferlæcan/v	/c/ang/getwæfan	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/geferlæcan/v/,"/c/ang/oþþeodan/]	/r/Antonym	/c/ang/geferlæcan/v	/c/ang/oþþeodan	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/geferlæcan/v/,"/c/ang/totwæman/]	/r/Antonym	/c/ang/geferlæcan/v	/c/ang/totwæman	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/geferlæcan/v/,"/c/ang/twiferlæcan/]	/r/Antonym	/c/ang/geferlæcan/v	/c/ang/twiferlæcan	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/gesamnian/v/,"/c/ang/adælan/]	/r/Antonym	/c/ang/gesamnian/v	/c/ang/adælan	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/gesamnian/v/,"/c/ang/asceadan/]	/r/Antonym	/c/ang/gesamnian/v	/c/ang/asceadan	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/gesamnian/v/,"/c/ang/asyndran/]	/r/Antonym	/c/ang/gesamnian/v	/c/ang/asyndran	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/gesamnian/v/,"/c/ang/aþeodan/]	/r/Antonym	/c/ang/gesamnian/v	/c/ang/aþeodan	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
/a/[/r/Antonym/,/c/ang/gesamnian/v/,"/c/ang/getwæfan/]	/r/Antonym	/c/ang/gesamnian/v	/c/ang/getwæfan	{""dataset"": ""/d/wiktionary/en"""," ""license"": ""cc:by-sa/4.0"""," ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"""," ""process"": ""/s/process/wikiparsec/2""}]"," ""weight"": 1.0}"
